UniProt Accession
H7FWB6
H9J9M0
H9JW43
I0DEB3
I0J1I6
I1C083
I1C4E4
I1CFE1
I1JNS6
I1REI8
I1RII8
I1SB12
I1WVY3
I1Z695
I2C090
I2DBY1
I2G9B4
I3LGZ3
I3LMB3
I3M072
I3R9M9
I4CHP3
I6L8L6
I6LNY0
I6WXK4
I6WZG6
I6Y2J4
I6Y4D2
I6Y9J2
J3KML8
J3S6Y1
J3WAX0
J7H670
J7QLC0
J9VHN6
J9VND2
J9VPD7
K4LLQ2
K4ZRC1
K7N5M8
K7ZP88
K8DWB5
K9IMD0
K9M1U5
K9N5Q8
K9USW8
L0DSL2
L0L3V3
L0PIN3
L0PJV8
L7N6F8
L7YAI7
M0R8L2
M1MR49
M1RNJ8
M3X9S6
M3XFH7
M4DUF2
M4GGR9
M9NDE3
M9PE65
N1NVB7
N1P212
O00092
O00115
O00144
O00168
O00175
O00182
O00187
O00206
O00220
O00222
O00238
O00241
O00253
O00254
O00264
O00292
O00294
O00300
O00339
O00391
O00451
O00461
O00462
O00468
O00469
O00478
O00481
O00526
O00533
O00548
O00559
O00560
O00584
O00585
O00587
O00591
O00592
O00602
O00622
O00626
O00744
O00748
O00754
O00755
O01404
O01704
O01705
O01739
O01887
O02372
O02671
O02695
O02720
O02740
O02741
O02750
O02768
O02773
O02791
O02839
O02840
O02853
O04023
O04046
O04151
O04153
O04300
O04331
O04373
O04468
O04523
O04529
O04567
O04795
O04796
O04846
O05131
O05442
O05461
O05512
O05542
O06319
O06350
O07427
O07532
O07623
O07783
O07834
O08498
O08523
O08532
O08538
O08543
O08545
O08573
O08589
O08590
O08601
O08602
O08603
O08604
O08615
O08617
O08619
O08644
O08665
O08675
O08677
O08680
O08689
O08692
O08710
O08712
O08721
O08722
O08727
O08746
O08747
O08762
O08775
O08795
O08807
O08832
O08841
O08842
O08852
O08859
O08912
O08992
O09008
O09009
O09010
O09028
O09037
O09043
O09046
O09049
O09051
O09107
O09114
O09118
O09126
O09127
O09159
O09160
O09161
O09164
O09165
O09175
O11457
O12161
O12164
O12165
O12971
O13097
O13146
O13318
O13345
O13547
O13716
O13766
O13849
O14194
O14405
O14511
O14514
O14522
O14524
O14525
O14558
O14594
O14625
O14638
O14656
O14657
O14669
O14672
O14756
O14763
O14764
O14773
O14786
O14788
O14791
O14792
O14793
O14798
O14836
O14904
O14905
O14917
O14931
O14944
O14958
O14960
O14967
O15018
O15031
O15041
O15072
O15118
O15120
O15123
O15130
O15146
O15162
O15197
O15204
O15230
O15232
O15240
O15263
O15303
O15354
O15389
O15393
O15394
O15399
O15444
O15455
O15460
O15466
O15467
O15496
O15520
O15533
O15537
O15726
O15943
O16374
O16829
O17528
O17645
O17754
O17798
O18276
O18330
O18423
O18497
O18498
O18733
O18735
O18738
O18756
O18796
O18823
O18831
O18836
O18920
O18927
O18937
O18998
O19011
O19045
O19058
O19116
O19131
O19179
O19183
O19477
O22149
O22213
O22263
O22415
O22476
O22775
O22784
O22808
O22833
O22943
O23044
O23147
O23349
O23507
O24006
O24585
O25001
O30916
O31422
O31526
O31527
O32001
O33363
O33407
O33434
O33599
O33855
O34313
O34344
O34507
O34928
O34952
O35002
O35082
O35083
O35112
O35118
O35136
O35158
O35161
O35167
O35181
O35186
O35188
O35206
O35217
O35235
O35251
O35276
O35291
O35298
O35305
O35309
O35310
O35312
O35314
O35348
O35375
O35393
O35405
O35409
O35417
O35426
O35449
O35451
O35453
O35460
O35462
O35464
O35468
O35485
O35516
O35547
O35548
O35565
O35568
O35569
O35587
O35598
O35604
O35607
O35608
O35622
O35632
O35657
O35658
O35659
O35664
O35674
O35684
O35696
O35701
O35714
O35734
O35744
O35757
O35764
O35783
O35789
O35793
O35796
O35799
O35902
O35903
O35930
O35975
O35988
O36634
O39842
O41801
O41803
O41804
O42164
O42182
O42220
O42221
O42222
O42364
O42414
O42422
O42446
O42579
O42721
O42807
O42930
O43029
O43085
O43155
O43157
O43173
O43184
O43240
O43278
O43280
O43286
O43291
O43300
O43320
O43323
O43405
O43424
O43451
O43490
O43493
O43505
O43506
O43508
O43529
O43557
O43561
O43567
O43570
O43612
O43653
O43699
O43820
O43825
O43827
O43847
O43852
O43854
O43866
O43889
O43895
O43897
O43909
O43914
O43915
O43916
O43921
O43927
O44185
O44249
O44342
O44386
O44516
O44836
O44857
O45293
O45346
O45657
O45734
O45824
O45947
O46166
O46392
O46406
O46421
O46427
O46540
O46559
O46564
O46576
O46600
O46613
O46631
O46644
O46647
O46680
O48711
O48773
O48849
O48915
O49006
O49432
O49434
O49519
O49545
O51312
O52623
O53168
O53177
O53223
O53289
O53361
O53423
O53424
O53581
O53638
O53896
O53901
O54693
O54697
O54702
O54707
O54709
O54715
O54728
O54732
O54753
O54766
O54767
O54775
O54800
O54824
O54861
O54885
O54890
O54901
O54904
O54905
O54907
O54908
O54947
O54951
O54957
O54965
O54990
O54991
O54998
O55005
O55022
O55038
O55042
O55058
O55070
O55111
O55123
O55134
O55145
O55159
O55183
O55186
O55188
O55225
O55232
O55233
O55237
O55241
O56861
O57341
O57385
O57413
O57460
O57472
O57579
O57604
O59179
O59747
O59893
O60218
O60235
O60241
O60242
O60243
O60258
O60259
O60353
O60383
O60391
O60449
O60462
O60469
O60476
O60477
O60486
O60487
O60488
O60494
O60500
O60507
O60512
O60513
O60565
O60568
O60602
O60603
O60609
O60613
O60656
O60667
O60687
O60704
O60721
O60844
O60882
O60883
O60888
O60894
O60895
O60896
O60909
O60911
O60931
O60938
O60939
O61142
O61213
O61394
O61460
O61643
O61668
O61705
O61866
O62247
O62415
O62589
O62643
O62653
O62664
O62698
O62714
O62725
O62806
O64392
O64411
O64483
O64495
O64743
O64763
O64782
O64784
O64825
O64879
O64884
O65351
O65355
O65375
O65390
O65440
O65493
O65660
O68252
O68900
O70131
O70138
O70156
O70165
O70174
O70176
O70212
O70215
O70244
O70255
O70281
O70283
O70309
O70320
O70326
O70355
O70362
O70370
O70394
O70421
O70423
O70456
O70458
O70460
O70497
O70514
O70534
O70535
O70540
O70570
O70595
O70601
O70624
O70631
O70632
O70889
O70899
O70902
O70903
O73682
O73754
O73755
O73791
O73798
O73864
O73874
O73875
O73878
O74213
O74288
O74641
O75015
O75019
O75022
O75023
O75051
O75054
O75063
O75072
O75074
O75077
O75078
O75084
O75093
O75094
O75096
O75106
O75121
O75129
O75144
O75173
O75197
O75309
O75311
O75326
O75339
O75354
O75356
O75386
O75398
O75443
O75445
O75460
O75462
O75473
O75477
O75487
O75503
O75509
O75556
O75578
O75581
O75594
O75610
O75629
O75631
O75636
O75718
O75752
O75787
O75795
O75829
O75871
O75882
O75888
O75899
O75900
O75923
O75951
O75976
O76036
O76061
O76076
O76093
O76095
O76096
O76357
O76411
O76745
O76818
O76840
O76856
O77081
O77150
O77277
O77469
O77485
O77486
O77487
O77510
O77564
O77620
O77633
O77642
O77656
O77668
O77698
O77726
O77736
O77742
O77762
O77763
O77764
O77783
O77801
O77811
O77836
O80434
O80460
O80722
O80803
O80809
O80939
O80963
O81045
O81069
O81291
O81417
O81833
O81862
O81905
O82318
O82777
O82882
O84616
O86308
O87236
O87237
O88038
O88093
O88174
O88182
O88188
O88199
O88207
O88272
O88273
O88277
O88278
O88279
O88280
O88307
O88310
O88312
O88322
O88354
O88393
O88413
O88419
O88422
O88430
O88450
O88452
O88488
O88507
O88516
O88531
O88569
O88572
O88587
O88593
O88632
O88634
O88668
O88671
O88676
O88689
O88713
O88766
O88775
O88780
O88783
O88786
O88792
O88799
O88813
O88819
O88824
O88829
O88839
O88856
O88871
O88875
O88917
O88923
O88947
O88992
O88998
O89001
O89017
O89020
O89023
O89026
O89051
O89093
O89098
O89101
O89103
O89107
O89292
O89293
O89943
O89945
O90304
O91083
O91086
O91087
O91532
O92446
O92920
O92955
O93274
O93364
O93430
O93523
O93574
O94220
O94537
O94680
O94753
O94766
O94769
O94779
O94813
O94856
O94898
O94901
O94905
O94907
O94910
O94919
O94923
O94933
O94964
O94985
O94991
O95150
O95185
O95196
O95206
O95210
O95256
O95264
O95274
O95297
O95302
O95388
O95389
O95390
O95393
O95395
O95399
O95407
O95428
O95445
O95450
O95460
O95461
O95467
O95470
O95479
O95490
O95497
O95498
O95573
O95631
O95633
O95672
O95711
O95715
O95727
O95750
O95754
O95760
O95803
O95813
O95866
O95867
O95868
O95881
O95897
O95925
O95944
O95967
O95968
O95970
O95971
O95972
O95980
O95994
O95998
O96009
O96014
O96024
O96690
O96935
O97148
O97302
O97336
O97364
O97366
O97394
O97422
O97554
O97583
O97605
O97626
O97763
O97799
O97817
O97827
O97831
O97921
O97939
P00282
P00372
P00433
P00450
P00451
P00488
P00533
P00588
P00590
P00591
P00592
P00593
P00594
P00596
P00597
P00598
P00608
P00611
P00614
P00615
P00616
P00617
P00618
P00619
P00624
P00625
P00626
P00627
P00628
P00629
P00630
P00634
P00635
P00639
P00644
P00655
P00657
P00659
P00669
P00671
P00683
P00684
P00687
P00688
P00690
P00693
P00697
P00698
P00701
P00702
P00703
P00709
P00711
P00712
P00713
P00714
P00724
P00729
P00730
P00733
P00734
P00735
P00736
P00738
P00739
P00740
P00741
P00742
P00743
P00745
P00746
P00747
P00748
P00749
P00750
P00751
P00755
P00756
P00757
P00759
P00760
P00761
P00762
P00763
P00772
P00773
P00777
P00780
P00782
P00784
P00785
P00786
P00787
P00791
P00794
P00795
P00796
P00797
P00800
P00805
P00811
P00973
P00974
P00978
P00980
P00981
P00982
P00995
P01005
P01006
P01008
P01009
P01011
P01012
P01015
P01017
P01019
P01021
P01023
P01024
P01025
P01026
P01027
P01029
P01031
P01033
P01034
P01036
P01037
P01042
P01044
P01045
P01048
P01050
P01083
P01089
P01127
P01130
P01131
P01132
P01133
P01134
P01135
P01136
P01137
P01138
P01139
P01143
P01148
P01150
P01160
P01161
P01165
P01175
P01178
P01179
P01180
P01183
P01185
P01186
P01189
P01190
P01191
P01192
P01193
P01194
P01201
P01210
P01211
P01213
P01214
P01215
P01216
P01222
P01223
P01225
P01229
P01231
P01236
P01237
P01238
P01239
P01240
P01241
P01242
P01244
P01246
P01248
P01256
P01257
P01258
P01266
P01267
P01269
P01270
P01272
P01274
P01275
P01282
P01283
P01286
P01289
P01297
P01298
P01303
P01304
P01308
P01315
P01317
P01321
P01322
P01323
P01325
P01326
P01329
P01344
P01346
P01347
P01348
P01350
P01355
P01362
P01374
P01375
P01391
P01398
P01445
P01446
P01484
P01485
P01492
P01500
P01501
P01521
P01522
P01523
P01525
P01531
P01535
P01555
P01556
P01562
P01563
P01566
P01567
P01568
P01569
P01570
P01571
P01572
P01574
P01575
P01579
P01580
P01581
P01582
P01583
P01584
P01586
P01587
P01588
P01589
P01590
P01591
P01592
P01593
P01594
P01597
P01602
P01611
P01615
P01619
P01699
P01700
P01701
P01704
P01705
P01706
P01709
P01721
P01730
P01731
P01732
P01742
P01764
P01768
P01772
P01780
P01814
P01817
P01830
P01831
P01832
P01833
P01834
P01854
P01857
P01859
P01860
P01861
P01867
P01868
P01871
P01872
P01876
P01877
P01880
P01887
P01889
P01893
P01897
P01898
P01899
P01900
P01901
P01902
P01903
P01906
P01909
P01910
P01911
P01920
P01921
P02315
P02452
P02453
P02454
P02457
P02458
P02459
P02460
P02461
P02462
P02463
P02465
P02466
P02467
P02468
P02469
P02510
P02511
P02535
P02638
P02647
P02648
P02649
P02650
P02651
P02652
P02653
P02654
P02655
P02656
P02662
P02663
P02666
P02668
P02671
P02672
P02674
P02675
P02676
P02679
P02680
P02683
P02701
P02702
P02706
P02708
P02712
P02714
P02716
P02718
P02724
P02741
P02743
P02745
P02746
P02747
P02748
P02749
P02750
P02751
P02752
P02753
P02754
P02760
P02761
P02762
P02763
P02764
P02765
P02766
P02767
P02768
P02769
P02770
P02771
P02772
P02773
P02774
P02775
P02776
P02777
P02778
P02784
P02786
P02787
P02788
P02789
P02790
P02808
P02810
P02812
P02814
P02817
P02818
P02820
P02821
P02822
P02845
P02866
P02870
P02879
P02893
P02918
P02919
P02925
P02930
P02931
P02943
P02976
P03086
P03153
P03172
P03188
P03231
P03314
P03375
P03377
P03378
P03383
P03385
P03386
P03390
P03391
P03396
P03404
P03406
P03407
P03420
P03423
P03435
P03436
P03437
P03451
P03452
P03454
P03459
P03468
P03470
P03472
P03474
P03491
P03492
P03517
P03518
P03522
P03533
P03540
P03661
P03950
P03951
P03952
P03953
P03954
P03956
P03957
P03968
P03969
P03970
P03971
P03973
P03991
P03994
P04002
P04003
P04004
P04054
P04055
P04058
P04062
P04066
P04070
P04083
P04084
P04085
P04088
P04089
P04090
P04094
P04095
P04114
P04115
P04118
P04141
P04155
P04156
P04157
P04180
P04186
P04187
P04189
P04190
P04196
P04202
P04216
P04217
P04218
P04223
P04228
P04230
P04233
P04234
P04235
P04253
P04271
P04272
P04273
P04275
P04276
P04278
P04279
P04280
P04324
P04326
P04347
P04351
P04361
P04366
P04401
P04404
P04405
P04412
P04421
P04426
P04439
P04440
P04441
P04488
P04505
P04512
P04577
P04578
P04579
P04580
P04581
P04582
P04583
P04601
P04602
P04603
P04604
P04608
P04609
P04610
P04611
P04613
P04614
P04624
P04626
P04628
P04629
P04631
P04634
P04635
P04638
P04639
P04640
P04653
P04737
P04746
P04756
P04757
P04758
P04759
P04760
P04768
P04769
P04776
P04785
P04822
P04823
P04824
P04836
P04843
P04844
P04850
P04853
P04855
P04884
P04916
P04917
P04921
P04924
P04925
P04937
P04938
P04939
P04963
P04971
P04977
P04985
P05000
P05013
P05014
P05017
P05019
P05026
P05027
P05028
P05059
P05060
P05067
P05090
P05106
P05107
P05109
P05110
P05111
P05112
P05113
P05117
P05120
P05121
P05125
P05154
P05155
P05156
P05160
P05161
P05164
P05186
P05187
P05193
P05200
P05208
P05230
P05231
P05300
P05305
P05307
P05362
P05364
P05371
P05408
P05451
P05452
P05458
P05484
P05524
P05532
P05533
P05538
P05539
P05540
P05543
P05545
P05546
P05555
P05556
P05618
P05620
P05622
P05623
P05656
P05690
P05710
P05769
P05770
P05779
P05780
P05803
P05806
P05811
P05814
P05817
P05825
P05854
P05855
P05856
P05857
P05858
P05859
P05877
P05878
P05879
P05880
P05881
P05882
P05883
P05884
P05885
P05886
P05905
P05906
P05907
P05908
P05942
P05979
P05981
P05997
P06028
P06126
P06127
P06129
P06133
P06136
P06181
P06213
P06238
P06276
P06278
P06280
P06281
P06296
P06298
P06299
P06300
